taxonKey	canonicalName	year	obs	native_obs	ncells	native_ncells	kingdomKey	classKey	class	kingdom
2971095	Melilotus albus	1953	43	10486	39	493	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1954	61	11612	53	547	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1955	33	10966	28	545	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1956	31	8545	28	478	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1957	30	11304	25	493	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1958	15	7638	15	390	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1959	20	6969	19	343	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1960	14	6496	11	319	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1961	14	3596	12	212	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1962	10	3460	10	204	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1963	28	4693	25	251	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1964	8	3246	6	208	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1965	6	1985	6	149	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1966	10	3187	9	224	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1967	4	2250	4	149	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1968	15	3654	14	204	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1969	5	2912	4	204	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1970	15	2614	13	232	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1971	1	1424	1	130	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1972	254	79124	242	1238	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1973	29	7752	26	585	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1974	15	10282	14	708	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1975	53	9241	50	644	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1976	61	8129	56	607	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1977	47	11963	43	661	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1978	81	17696	65	827	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1979	74	15620	69	933	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1980	100	20197	92	1080	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1981	129	15927	120	959	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1982	65	15970	58	687	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1983	70	13937	66	665	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1984	96	17733	91	818	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1985	133	19538	123	918	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1986	140	24717	124	1098	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1987	178	23073	157	893	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1988	163	25835	149	1058	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1989	87	14630	83	1042	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1990	110	18063	94	634	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1991	246	40899	204	923	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1992	112	24021	92	787	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1993	98	22044	91	856	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1994	120	25078	108	847	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1995	48	22437	45	800	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1996	112	35806	108	979	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1997	119	39527	113	1732	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1998	147	40955	132	1358	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	1999	138	41047	130	1406	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2000	126	28961	116	1556	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2001	123	26847	116	1323	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2002	157	33192	154	1413	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2003	163	36580	151	1531	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2004	140	36332	135	1430	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2005	83	19193	81	1271	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2006	66	18784	64	1094	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2007	131	25129	126	1253	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2008	210	30628	197	2127	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2009	342	49492	307	2830	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2010	315	42147	292	3145	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2011	403	44575	335	3277	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2012	477	54395	422	3497	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2013	493	58575	418	3489	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2014	494	68270	415	3503	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2015	524	85684	419	3611	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2016	690	94159	491	3683	6	220	Magnoliopsida	Plantae
2971095	Melilotus albus	2017	1024	138529	502	3740	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	1995	1	318	1	6	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	1996	0	14	0	3	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	1997	0	175	0	4	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	1998	0	185	0	4	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	1999	0	328	0	7	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2000	1	154	1	7	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2001	1	104	1	6	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2002	0	68	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2003	0	177	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2004	0	187	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2005	0	107	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2006	0	71	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2007	0	238	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2008	0	114	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2009	1	587	1	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2010	0	163	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2011	0	244	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2012	0	228	0	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2013	0	246	0	7	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2014	9	380	2	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2015	3	317	3	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2016	1	460	1	8	6	220	Magnoliopsida	Plantae
2971112	Melilotus sulcatus	2017	0	396	0	8	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1951	23	1930	19	40	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1952	22	2137	21	55	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1953	17	1595	15	55	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1954	21	2162	19	70	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1955	11	1285	8	47	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1956	28	2023	23	64	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1957	28	2156	22	68	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1958	6	990	6	40	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1959	11	1306	8	40	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1960	16	1410	14	46	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1961	23	1230	18	37	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1962	2	765	2	46	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1963	4	277	4	18	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1964	3	366	3	16	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1965	10	1194	9	38	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1966	6	301	4	15	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1967	3	345	3	16	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1968	8	812	6	29	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1969	3	544	3	22	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1970	7	201	5	18	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1971	3	259	2	10	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1972	1	923	1	27	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1973	1	162	1	17	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1974	1	119	1	18	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1975	5	201	4	8	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1976	4	81	4	17	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1977	3	82	3	14	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1978	8	280	6	26	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1979	5	188	4	23	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1980	10	183	8	28	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1981	9	504	8	36	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1982	1	177	1	20	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1983	12	226	11	21	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1984	5	251	5	19	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1985	6	129	6	22	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1986	6	200	6	25	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1987	20	141	17	39	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1988	8	133	8	22	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1989	1	105	1	21	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1990	2	188	1	14	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1991	4	433	4	29	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1992	5	104	5	17	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1993	3	306	3	17	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1994	2	506	2	15	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1995	2	52	2	9	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1996	0	273	0	20	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1997	1	227	1	17	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1998	6	352	5	31	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	1999	6	199	6	19	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2000	8	405	8	31	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2001	0	226	0	16	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2002	3	178	3	17	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2003	8	517	7	16	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2004	5	284	5	15	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2005	10	180	8	19	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2006	5	476	5	45	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2007	10	266	6	17	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2008	18	371	13	48	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2009	41	397	27	57	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2010	47	213	34	55	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2011	59	649	29	92	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2012	61	429	34	97	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2013	56	533	28	92	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2014	82	779	40	92	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2015	83	1251	36	96	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2016	96	993	37	99	6	220	Magnoliopsida	Plantae
2972595	Onobrychis viciifolia	2017	86	781	34	90	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1951	1	30	1	6	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1952	0	158	0	9	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1953	0	142	0	11	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1954	0	261	0	13	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1955	0	373	0	21	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1956	0	283	0	11	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1957	0	536	0	19	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1958	0	162	0	9	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1959	0	152	0	9	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1960	0	211	0	14	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1961	0	62	0	7	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1962	0	108	0	7	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1963	0	107	0	9	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1964	0	31	0	4	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1965	0	27	0	4	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1966	0	57	0	5	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1967	0	133	0	9	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1968	0	118	0	7	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1969	1	232	1	10	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1970	0	194	0	9	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1971	0	44	0	6	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1972	5	3130	5	48	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1973	1	262	1	18	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1974	0	389	0	29	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1975	0	159	0	12	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1976	0	330	0	28	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1977	4	161	3	18	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1978	6	1282	4	40	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1979	2	724	2	34	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1980	3	609	3	43	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1981	0	706	0	36	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1982	0	1929	0	19	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1983	0	842	0	16	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1984	0	378	0	18	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1985	0	355	0	24	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1986	1	618	1	30	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1987	1	353	1	29	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1988	1	570	1	23	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1989	0	381	0	46	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1990	2	330	2	16	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1991	1	1799	1	22	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1992	1	301	1	18	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1993	1	607	1	26	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1994	5	1238	5	23	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1995	2	3644	2	25	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1996	0	425	0	23	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1997	1	2395	1	50	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1998	2	1346	1	55	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	1999	1	1646	1	46	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2000	2	959	2	55	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2001	3	1143	2	42	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2002	3	1156	3	43	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2003	3	1056	3	47	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2004	1	1294	1	39	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2005	2	762	2	37	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2006	4	1477	3	39	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2007	3	2249	3	48	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2008	12	882	11	66	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2009	6	5294	6	84	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2010	8	1514	7	87	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2011	5	1541	5	88	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2012	11	2309	9	97	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2013	3	1807	3	95	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2014	25	3738	16	101	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2015	17	2067	14	99	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2016	35	2937	24	101	6	220	Magnoliopsida	Plantae
2974753	Vicia lutea	2017	17	3908	12	96	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1972	1	169	1	2	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1973	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1974	0	12	0	4	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1975	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1976	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1977	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1978	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1979	0	34	0	2	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1980	1	21	1	4	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1981	0	5	0	1	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1982	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1983	2	1	2	1	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1984	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1985	0	1	0	1	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1986	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1987	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1988	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1989	0	1	0	1	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1990	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1991	0	96	0	2	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1992	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1993	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1994	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1995	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1996	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1997	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1998	0	2	0	2	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	1999	0	26	0	2	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2000	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2001	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2002	0	257	0	4	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2003	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2004	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2005	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2006	0	0	0	0	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2007	0	48	0	1	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2008	0	1	0	1	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2009	0	2	0	1	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2010	0	6	0	2	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2011	0	5	0	3	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2012	0	6	0	3	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2013	0	6	0	3	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2014	0	19	0	4	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2015	0	12	0	4	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2016	0	12	0	4	6	220	Magnoliopsida	Plantae
2974822	Vicia melanops	2017	0	11	0	3	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1979	1	38	1	7	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1980	0	43	0	7	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1981	2	329	2	17	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1982	1	443	1	15	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1983	0	283	0	12	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1984	0	414	0	9	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1985	0	38	0	11	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1986	0	73	0	10	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1987	0	49	0	5	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1988	0	207	0	11	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1989	0	27	0	7	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1990	0	68	0	6	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1991	0	412	0	10	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1992	0	228	0	12	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1993	0	154	0	9	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1994	0	384	0	10	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1995	0	104	0	7	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1996	0	181	0	10	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1997	0	384	0	20	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1998	1	268	1	10	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	1999	1	572	1	18	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2000	0	820	0	21	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2001	1	247	1	18	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2002	0	319	0	20	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2003	2	301	2	23	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2004	1	928	1	18	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2005	0	116	0	15	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2006	1	147	1	16	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2007	0	235	0	17	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2008	0	250	0	24	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2009	5	679	5	34	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2010	2	315	2	34	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2011	2	564	2	36	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2012	1	402	1	37	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2013	2	473	2	38	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2014	3	710	3	39	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2015	17	744	11	40	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2016	7	904	6	39	6	220	Magnoliopsida	Plantae
2974832	Vicia faba	2017	7	764	7	38	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	1994	2	0	2	0	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	1995	1	1	1	1	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	1996	0	5	0	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	1997	0	45	0	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	1998	0	171	0	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	1999	0	54	0	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2000	0	14	0	1	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2001	0	2	0	1	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2002	0	3	0	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2003	0	5	0	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2004	0	12	0	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2005	0	4	0	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2006	0	5	0	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2007	0	5	0	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2008	0	9	0	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2009	0	7	0	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2010	0	28	0	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2011	2	32	2	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2012	0	76	0	3	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2013	1	34	1	2	6	220	Magnoliopsida	Plantae
2974901	Vicia grandiflora	2014	0	64	0	3	6	220	Magnoliopsida	Plantae
