taxonKey	year	obs	native_obs	ncells	native_ncells	fit	ucl	lcl	em1	em2	em	em_status	growth	method
2705090	2004	1	602	1	75	3.877977328426568	6.075904388385038	2.4751390407885796	1	0	3	3	1.0108212544220494	correct_baseline
2705090	2005	5	436	5	58	4.0430428294892	6.35561263586195	2.5719307103220204	1	0	3	3	1.0142253504751884	correct_baseline
2705090	2006	3	302	3	48	4.22828731339105	6.665085195982837	2.682398360843059	1	0	3	3	1.017241930529029	correct_baseline
2705090	2007	1	355	1	54	4.435242111502763	7.004037734286178	2.8085760434088116	1	0	3	3	1.0195953988889321	correct_baseline
2705090	2008	2	476	2	69	4.665550997752667	7.373338325084254	2.9521724289495657	1	0	3	3	1.021017098666145	correct_baseline
2705090	2009	6	935	6	103	4.9210000622068755	7.776494339164169	3.114030635923138	1	0	3	3	1.0213098039626105	correct_baseline
2705090	2010	8	737	7	116	5.203553408559461	8.22179315271979	3.2933166248257724	1	0	3	3	1.0203955479288478	correct_baseline
2705090	2011	5	806	4	114	5.5153957165627	8.7251958669459	3.4864076834673985	1	0	3	3	1.0183176529384217	correct_baseline
2705090	2012	3	1196	3	126	5.858982405114923	9.313918427906076	3.6856318947989415	1	0	3	3	1.0152044157752924	correct_baseline
2705090	2013	10	1313	7	131	6.237097691762641	10.03028917515708	3.8783914339121397	1	0	3	3	1.011224312507027	correct_baseline
2705090	2014	9	1281	8	136	6.652920293403059	10.93511363824372	4.047634976154032	1	0	3	3	1.006552831740121	correct_baseline
2705090	2015	9	1742	8	143	7.110095902284255	12.110047498544716	4.174505818061774	1	0	3	3	1.0013537362932736	correct_baseline
2705090	2016	12	2001	11	148	7.612814991232172	13.660012335503255	4.242672017220705	0	0	0	1	0.9957700198631573	correct_baseline
2705090	2017	10	3028	9	150	8.165894099988332	15.718653133400245	4.242209932766657	0	0	0	1	0.9899199850995135	correct_baseline
2705090	2018	11	11218	9	144	8.774858767220383	18.460214144542267	4.171032133309721	0	0	0	1	0.9838959981458124	correct_baseline
2705090	2019	15	312	12	59	9.446027078781418	22.12002435951334	4.033785231104279	0	0	0	1	0.9777651048742161	correct_baseline
2705090	2020	0	1	0	1	10.186595007417557	27.025480384249324	3.839588283715408	0	0	0	1	0.9715715990183651	correct_baseline
3098912	1954	0	41	0	2	2.220446049250313e-16	317016906110321.2	2.220446049250313e-16	1	-1	2	2	2.343924750303707	correct_baseline
