taxonKey	year	obs	native_obs	ncells	native_ncells	fit	ucl	lcl	em1	em2	em	em_status	growth	method
1718308	1989	8	210	8	67	2.4535633617359274	3.7684004264385926	1.5974876575794812	1	-1	2	2	1.0400289943649292	correct_baseline
1718308	1990	4	138	4	62	2.601094303593576	4.0046921782186296	1.6894411043588549	1	-1	2	2	1.038828127760929	correct_baseline
1718308	1991	4	456	4	110	2.7531169357447904	4.251484644132982	1.7828249414812425	1	-1	2	2	1.0375274339196785	correct_baseline
1718308	1992	3	761	3	134	2.909396811140998	4.5083858356284114	1.8775211601864934	1	-1	2	2	1.0361219014215894	correct_baseline
1718308	1993	0	487	0	116	3.0696651270545203	4.775019332456692	1.9733624800649134	1	-1	2	2	1.0346079958793326	correct_baseline
1718308	1994	4	385	4	104	3.233618531274101	5.051055761945138	2.0701194559318434	1	-1	2	2	1.0329839614210876	correct_baseline
1718308	1995	13	509	12	109	3.400919199189081	5.33624604428851	2.167488399788553	1	-1	2	2	1.031249994583494	correct_baseline
1718308	1996	6	385	6	88	3.5711951958985613	5.630455960562908	2.265080344564836	1	-1	2	2	1.0294082572731091	correct_baseline
1718308	1997	4	287	4	70	3.7440411349979317	5.933701371727884	2.3624114431081704	1	-1	2	2	1.0274627251695476	correct_baseline
1718308	1998	0	251	0	54	3.919019142927807	6.246183155849669	2.458895402106625	1	-1	2	2	1.0254188989221882	correct_baseline
1718308	1999	8	460	8	78	4.095660134745398	6.568320673575164	2.5538387622923855	1	-1	2	2	1.0232834278500562	correct_baseline
1718308	2000	4	544	4	90	4.273465403926925	6.900782361730802	2.646440012343738	1	-1	2	2	1.0210637035518082	correct_baseline
1718308	2001	4	447	4	81	4.451908525368184	7.2445119429311164	2.735793615135789	1	-1	2	2	1.0187674743264574	correct_baseline
1718308	2002	0	521	0	111	4.630437567160004	7.600748780771558	2.8208999773296246	1	-1	2	2	1.0164025158215293	correct_baseline
1718308	2003	8	1091	7	108	4.808477603021595	7.971041155454728	2.9006821578054294	1	-1	2	2	1.0139763754412954	correct_baseline
1718308	2004	0	1083	0	110	4.9854335135267265	8.357251711541323	2.9740096595955614	1	-1	2	2	1.0114961929195525	correct_baseline
1718308	2005	2	1052	2	121	5.160693060507377	8.761555024949825	3.039728996613991	1	-1	2	2	1.0089685892311906	correct_baseline
1718308	2006	7	1144	7	120	5.333630215321236	9.186428082115478	3.0966999381588423	1	-1	2	2	1.0063996110345745	correct_baseline
1718308	2007	3	985	3	133	5.503608718078603	9.634635336751497	3.1438355332630112	1	-1	2	2	1.0037947165815642	correct_baseline
1718308	2008	0	1005	0	140	5.6699858414966995	10.109210750818244	3.1801433598731643	1	-1	2	2	1.0011587902617907	correct_baseline
1718308	2009	15	1868	15	165	5.832116329840458	10.61343968379322	3.2047650807052355	0	-1	-1	0	0.9984961752421192	correct_baseline
1718308	2010	5	2184	5	168	5.989356480472012	11.150843568928552	3.2170114151838063	0	-1	-1	0	0.9958107161708954	correct_baseline
1718308	2011	8	2263	8	163	6.141068332917478	11.72516999552178	3.2163900637658602	0	-1	-1	0	0.9931058062085264	correct_baseline
1718308	2012	7	1957	6	148	6.286623928116739	12.34039018450077	3.2026248621545337	0	-1	-1	0	0.9903844346151862	correct_baseline
1718308	2013	18	2293	12	152	6.42540959869264	13.000705049545337	3.175665346889426	0	-1	-1	0	0.9876492324673815	correct_baseline
1718308	2014	3	3006	3	162	6.556830249698146	13.710560245016271	3.1356868103901196	0	-1	-1	0	0.9849025151267894	correct_baseline
1718308	2015	6	2447	6	158	6.6803135884050295	14.474669953626695	3.0830816718033343	0	-1	-1	0	0.9821463208600509	correct_baseline
1718308	2016	14	3410	12	161	6.795314261310196	15.298048740741116	3.018443508222783	0	-1	-1	0	0.9793824453539359	correct_baseline
1718308	2017	3	4207	3	147	6.901317856673048	16.18605061413213	2.942545361698661	0	-1	-1	0	0.9766124722873694	correct_baseline
1718308	2018	47	4259	34	146	6.997844731568951	17.144414444363772	2.8563139934619444	0	-1	-1	0	0.9738378001306189	correct_baseline
1718308	2019	18	201	13	65	7.084453623650615	18.17931506225739	2.760801656925798	0	-1	-1	0	0.9710596655892131	correct_baseline
1718308	2020	0	1	0	1	7.160745009544336	19.297419592741207	2.6571567688252924	0	-1	-1	0	0.9682791640251727	correct_baseline
1713034	1997	0	2	0	1									
1713034	1998	0	0	0	0									
1713034	1999	0	0	0	0									
1713034	2000	0	3	0	1									
1713034	2001	0	4	0	1									
1713034	2002	0	1	0	1									
1713034	2003	0	10	0	1									
1713034	2004	0	16	0	1									
1713034	2005	0	11	0	1									
1713034	2006	0	12	0	1									
1713034	2007	0	13	0	1									
1713034	2008	0	16	0	1									
1713034	2009	0	39	0	1									
1713034	2010	0	26	0	1									
1713034	2011	0	40	0	1									
1713034	2012	0	40	0	1									
1713034	2013	0	65	0	1									
1713034	2014	0	83	0	1									
1713034	2015	0	67	0	1									
1713034	2016	0	70	0	1									
1713034	2017	0	82	0	1									
1713034	2018	1	119	1	1									
1713034	2019	0	2	0	1									
1713034	2020	0	0	0	0									
2927530	2011	2	68	2	9									
2927530	2012	0	56	0	9									
2927530	2013	8	219	7	9									
2927530	2014	0	44	0	9									
2927530	2015	0	1468	0	9									
2927530	2016	0	262	0	9									
2927530	2017	0	330	0	9									
2927530	2018	0	396	0	9									
2927530	2019	0	132	0	4									
2927530	2020	0	0	0	0									
2703346	1987	1	0	1	0									
2703346	1988	0	0	0	0									
2703346	1989	0	0	0	0									
2703346	1990	0	0	0	0									
2703346	1991	0	0	0	0									
2703346	1992	0	0	0	0									
2703346	1993	0	0	0	0									
2703346	1994	0	0	0	0									
2703346	1995	0	0	0	0									
2703346	1996	0	0	0	0									
2703346	1997	0	4	0	1									
2703346	1998	0	0	0	0									
2703346	1999	0	3	0	1									
2703346	2000	0	0	0	0									
2703346	2001	0	0	0	0									
2703346	2002	3	0	1	0									
2703346	2003	0	0	0	0									
2703346	2004	0	0	0	0									
2703346	2005	0	0	0	0									
2703346	2006	0	0	0	0									
2703346	2007	0	0	0	0									
2703346	2008	0	0	0	0									
2703346	2009	0	1	0	1									
2703346	2010	0	0	0	0									
2703346	2011	0	0	0	0									
2703346	2012	0	20	0	1									
2703346	2013	0	1	0	1									
2703346	2014	0	7	0	2									
2703346	2015	0	0	0	0									
2703346	2016	0	16	0	2									
2703346	2017	0	3	0	1									
2703346	2018	0	3	0	2									
2703346	2019	0	1	0	1									
2703346	2020	0	0	0	0									
3034523	1968	2	86	1	1									
3034523	1969	0	0	0	0									
3034523	1970	0	0	0	0									
3034523	1971	0	0	0	0									
3034523	1972	0	0	0	0									
3034523	1973	0	0	0	0									
3034523	1974	0	0	0	0									
3034523	1975	0	0	0	0									
3034523	1976	0	0	0	0									
3034523	1977	0	0	0	0									
3034523	1978	0	0	0	0									
3034523	1979	0	0	0	0									
3034523	1980	0	0	0	0									
3034523	1981	0	0	0	0									
3034523	1982	0	1	0	1									
3034523	1983	0	0	0	0									
3034523	1984	0	0	0	0									
3034523	1985	0	20	0	1									
3034523	1986	0	0	0	0									
3034523	1987	0	4	0	1									
3034523	1988	0	0	0	0									
3034523	1989	0	2	0	1									
3034523	1990	0	1	0	1									
3034523	1991	0	0	0	0									
3034523	1992	0	21	0	1									
3034523	1993	0	0	0	0									
3034523	1994	0	16	0	1									
3034523	1995	0	0	0	0									
3034523	1996	0	0	0	0									
3034523	1997	0	0	0	0									
3034523	1998	0	20	0	2									
3034523	1999	0	90	0	2									
3034523	2000	0	0	0	0									
3034523	2001	0	0	0	0									
3034523	2002	0	7	0	1									
3034523	2003	0	21	0	2									
3034523	2004	0	0	0	0									
3034523	2005	0	2	0	1									
3034523	2006	0	11	0	2									
3034523	2007	0	1	0	1									
3034523	2008	0	6	0	2									
3034523	2009	0	7	0	2									
3034523	2010	0	8	0	1									
3034523	2011	0	28	0	2									
3034523	2012	0	81	0	2									
3034523	2013	0	38	0	1									
3034523	2014	0	44	0	2									
3034523	2015	0	51	0	2									
3034523	2016	1	146	1	2									
3034523	2017	0	84	0	2									
3034523	2018	0	69	0	2									
3034523	2019	0	7	0	2									
3034523	2020	0	0	0	0									
2879098	1988	0	375	0	17	2.220446049250313e-16	5996928975154698e14	2.220446049250313e-16	0	0	0	1	0.478147454998945	correct_baseline
2879098	1989	0	52	0	11	2.7803067215107586e-16	6736465729392847e14	2.220446049250313e-16	0	0	0	1	0.4984161958334307	correct_baseline
2879098	1990	0	42	0	3	2.272127270960084e-15	8807252770510233e14	2.220446049250313e-16	0	0	0	1	0.5195391775342367	correct_baseline
2879098	1991	0	1908	0	9	1.7446236526538445e-14	13289792541586263e14	2.220446049250313e-16	0	0	0	1	0.5415515856911244	correct_baseline
2879098	1992	0	321	0	15	1.2586355944507134e-13	2292735411689986e15	2.220446049250313e-16	0	0	0	1	0.5644899016577963	correct_baseline
2879098	1993	0	318	0	12	8.53153946322498e-13	44751243608297265e14	2.220446049250313e-16	0	0	0	1	0.5883919171162952	correct_baseline
2879098	1994	0	23	0	4	5.4335531939542236e-12	9771364443953173e15	2.220446049250313e-16	0	0	0	1	0.6132967351681461	correct_baseline
2879098	1995	0	565	0	9	3.2513935866276363e-11	23582036674941426e15	2.220446049250313e-16	0	0	0	1	0.63924475118002	correct_baseline
2879098	1996	0	177	0	18	1.8280338852082638e-10	6211960332177216e16	2.220446049250313e-16	0	0	0	1	0.6662776047401072	correct_baseline
2879098	1997	0	2339	0	22	9.656683189546391e-10	17631496923272784e16	2.220446049250313e-16	0	0	0	1	0.6944380925528741	correct_baseline
2879098	1998	0	1265	0	20	4.792926162463656e-9	53220650632934446e16	2.220446049250313e-16	0	0	0	1	0.7237700290459409	correct_baseline
2879098	1999	0	2720	0	20	2.2351283955628587e-8	1686244934502264e18	2.220446049250313e-16	0	0	0	1	0.7543180361981832	correct_baseline
2879098	2000	0	569	0	19	9.793392692085833e-8	5536080205163752e18	2.220446049250313e-16	0	0	0	1	0.786127234904488	correct_baseline
2879098	2001	0	530	0	20	4.0317425950284844e-7	18597470438936974e18	2.220446049250313e-16	0	0	0	1	0.8192427943503618	correct_baseline
2879098	2002	0	1456	0	21	1.5594855217406962e-6	6315333940604533e19	2.220446049250313e-16	0	0	0	1	0.8537092691655477	correct_baseline
2879098	2003	0	1112	0	22	5.66759510794715e-6	21428433878035622e19	2.220446049250313e-16	0	0	0	1	0.8895696094386876	correct_baseline
2879098	2004	0	2068	0	21	1.9352862636318372e-5	7185792319098496e20	2.220446049250313e-16	0	0	0	1	0.9268636518763628	correct_baseline
2879098	2005	0	739	0	20	6.208984256879991e-5	23571918261855558e20	2.220446049250313e-16	0	0	0	1	0.9656257647782616	correct_baseline
2879098	2006	0	886	0	20	1.8716510466196512e-4	749249941752567e22	2.220446049250313e-16	1	0	3	3	1.0058810695083005	correct_baseline
2879098	2007	0	1787	0	20	5.30100511922522e-4	22876550608050836e21	2.220446049250313e-16	1	0	3	3	1.0476391776085152	correct_baseline
2879098	2008	0	2345	0	22	0.0014106544246227678	6656742540239361e22	2.220446049250313e-16	1	0	3	3	1.090883393611259	correct_baseline
2879098	2009	0	7349	0	22	0.0035270545275613067	18330568805604465e22	2.220446049250313e-16	1	0	3	3	1.1355511768612887	correct_baseline
2879098	2010	0	2079	0	23	0.00828577050800464	474712579066076e24	2.220446049250313e-16	1	0	3	3	1.1814965857043194	correct_baseline
2879098	2011	1	1678	1	22	0.01828870178497122	11499668020013272e23	2.220446049250313e-16	1	0	3	3	1.2284123894025387	correct_baseline
2879098	2012	1	1832	1	23	0.03792819452343893	25939287529495455e23	2.220446049250313e-16	1	0	3	3	1.275652138723014	correct_baseline
2879098	2013	1	1221	1	23	0.07390449136791448	54277959754072235e23	2.220446049250313e-16	1	0	3	3	1.3217700097130916	correct_baseline
2879098	2014	0	2248	0	23	0.13530346482641992	1050531318767903e25	2.220446049250313e-16	1	0	3	3	1.3631290562499774	correct_baseline
2879098	2015	5	885	4	23	0.2327429153018556	18766847427372033e24	2.220446049250313e-16	1	0	3	3	1.3889528522087242	correct_baseline
2879098	2016	6	1690	4	23	0.376160788049723	30902539574359836e24	2.220446049250313e-16	1	0	3	3	1.366009997965792	correct_baseline
2879098	2017	4	2736	3	23	0.5712156492863792	4687986314908997e25	2.220446049250313e-16	1	0	3	3	1.253610474309889	correct_baseline
2879098	2018	28	2696	12	23	0.8149973772754209	6553614376747256e25	2.220446049250313e-16	1	0	3	3	1.095311220207265	correct_baseline
2879098	2019	15	867	11	23	1.0925513840107515	8451531551431183e25	2.220446049250313e-16	0	0	0	1	0.9403452216495626	correct_baseline
2879098	2020	0	0	0	0	1.3761224531383622	10072872766331025e25	2.220446049250313e-16	0	0	0	1	0.8021593512869111	correct_baseline
2498027	1958	0	48	0	23	65.3048646049101	4190.124986675941	1.0178038494381239	0	0	0	1	0.7615793488507023	correct_baseline
2498027	1959	0	40	0	19	66.54901028795568	3416.814273299703	1.2961695942663747	0	0	0	1	0.7723210262594152	correct_baseline
2498027	1960	0	19	0	15	67.13570361702955	2843.9824411277746	1.584820860696423	0	0	0	1	0.7824048158908302	correct_baseline
2498027	1961	0	24	0	14	67.04623028949875	2399.7782571826656	1.8731718160118058	0	0	0	1	0.7915211986609012	correct_baseline
2498027	1962	0	50	0	29	66.28025196775491	2038.4245509522273	2.1551309313150213	0	0	0	1	0.7992507656888682	correct_baseline
2498027	1963	1	32	1	25	64.854828137727	1731.1537420459563	2.4296794851987475	0	0	0	1	0.8050749100889962	correct_baseline
2498027	1964	2	31	2	21	62.80306649188309	1460.8194079484222	2.7000087343603725	0	0	0	1	0.8084270262984309	correct_baseline
2498027	1965	0	16	0	15	60.17275874163186	1218.3554873304556	2.971842727537674	0	0	0	1	0.8087974809544876	correct_baseline
2498027	1966	0	35	0	29	57.02517224075304	1000.1054854655524	3.251527280218641	0	0	0	1	0.8058833755078858	correct_baseline
2498027	1967	0	41	0	27	53.43395502373264	805.5967771969741	3.54418938890587	0	0	0	1	0.7997277634557003	correct_baseline
2498027	1968	0	78	0	39	49.48392776412903	635.6833217619245	3.8520109355371903	0	0	0	1	0.790763005582142	correct_baseline
2498027	1969	0	91	0	39	45.269428296312995	491.1447887251209	4.172539718062582	0	0	0	1	0.7797183573189188	correct_baseline
2498027	1970	0	102	0	38	40.891875356169344	371.8360590200893	4.496996538074186	0	0	0	1	0.7674470728881231	correct_baseline
2498027	1971	0	105	0	43	36.45633853112959	276.38735489391024	4.80870269772826	0	0	0	1	0.754768594137726	correct_baseline
2498027	1972	0	173	0	32	32.06712313067309	202.34105205767221	5.08201561383924	0	-1	-1	0	0.742378523882717	correct_baseline
2498027	1973	1	271	1	72	27.82265360357107	146.54080955688192	5.282487901391236	0	-1	-1	0	0.7308220492343245	correct_baseline
2498027	1974	1	275	1	76	23.810195486255715	105.58626648536601	5.369310119250086	0	-1	-1	0	0.7205037156302865	correct_baseline
2498027	1975	2	335	2	92	20.101115710391927	76.21727736354217	5.301355109751546	-1	-1	-4	0	0.7117104930791781	correct_baseline
2498027	1976	0	266	0	84	16.74738518823341	55.5620400104653	5.047959192827179	-1	-1	-4	0	0.7046356323498489	correct_baseline
2498027	1977	0	320	0	77	13.779859052551302	41.244656574728545	4.603857354567628	-1	-1	-4	0	0.6993984581717929	correct_baseline
2498027	1978	1	636	1	97	11.208565297709407	31.387221638203712	4.002645964690919	-1	0	-3	0	0.6960591427093796	correct_baseline
2498027	1979	1	505	1	117	9.024872772240544	24.558629744434143	3.316485056483569	-1	0	-3	0	0.6946291285646676	correct_baseline
2498027	1980	4	951	4	159	7.205092296789656	19.713862131440173	2.633342703683865	-1	0	-3	0	0.6950785816520517	correct_baseline
2498027	1981	6	1807	6	198	5.714870107847831	16.13590570456193	2.0240413489984106	-1	0	-3	0	0.6973427839891018	correct_baseline
2498027	1982	3	2125	3	212	4.51369665849024	13.369752613558232	1.5238470085232005	-1	0	-3	0	0.701330043292274	correct_baseline
2498027	1983	2	1721	2	221	3.5589606513274847	11.147696758508625	1.1362168519725573	-1	0	-3	0	0.7069343434735205	correct_baseline
2498027	1984	3	1493	3	205	2.8091747244408265	9.320215884922094	0.846703845691355	-1	0	-3	0	0.7140557151098329	correct_baseline
2498027	1985	11	1811	11	237	2.226219036693209	7.804010742910794	0.6350646305602978	-1	0	-3	0	0.7226285312857568	correct_baseline
2498027	1986	17	1954	15	252	1.776636477241511	6.548816260527094	0.4819859111471046	-1	0	-3	0	0.7326515095328148	correct_baseline
2498027	1987	8	1959	8	252	1.4321373107720778	5.518946168323373	0.37163204973397435	-1	1	-2	0	0.7442057908955322	correct_baseline
2498027	1988	1	1767	1	259	1.1695266277583316	4.684521165977127	0.29198128999177486	-1	1	-2	0	0.757446661952279	correct_baseline
2498027	1989	3	1568	3	220	0.9702682134833253	4.018243689162621	0.23428653882669576	-1	1	-2	0	0.7725653246078645	correct_baseline
2498027	1990	1	1689	1	223	0.8198644267942997	3.4948698945949324	0.192332675777807	-1	1	-2	0	0.7897323251723456	correct_baseline
2498027	1991	7	3189	7	308	0.7071835737043486	3.091661361672349	0.16176047387244694	-1	1	-2	0	0.8090403747548843	correct_baseline
2498027	1992	9	4139	9	339	0.6238186505521869	2.7889358812363483	0.13953340103474865	-1	1	-2	0	0.8304583240300081	correct_baseline
2498027	1993	10	4440	9	358	0.5635221458784964	2.570373547580499	0.12354515910515146	-1	1	-2	0	0.8537986849712813	correct_baseline
2498027	1994	7	4821	7	354	0.5217333463524858	2.4230251589380156	0.11234125394532324	0	1	1	2	0.8786960991759686	correct_baseline
2498027	1995	8	5035	8	369	0.4951964273589746	2.3370909368113577	0.10492510060548214	0	1	1	2	0.9045945859916726	correct_baseline
2498027	1996	16	6296	15	376	0.4816571353752091	2.305560434913828	0.10062351545624237	0	1	1	2	0.9307452251053299	correct_baseline
2498027	1997	22	5440	20	388	0.4796204572976532	2.3237817227462423	0.0989919925811939	0	1	1	2	0.9562219558309994	correct_baseline
2498027	1998	11	6702	11	365	0.4881491712701149	2.388990626309944	0.09974489258660851	0	1	1	2	0.9799705772872863	correct_baseline
2498027	1999	19	8810	18	391	0.5066822580649536	2.499793765566899	0.1026992363026316	1	1	4	3	1.0009091390193101	correct_baseline
2498027	2000	17	12285	15	446	0.5348524795262467	2.6555679312260754	0.10772353871711987	1	1	4	3	1.0180801757053741	correct_baseline
2498027	2001	34	13051	30	414	0.5722847201992537	2.855715964274194	0.1146857058162567	1	1	4	3	1.0308061670394175	correct_baseline
2498027	2002	13	12833	12	448	0.6183626676756778	3.098711360237989	0.12339722688647377	1	0	3	3	1.0387633705959471	correct_baseline
2498027	2003	30	9740	28	402	0.6719634132662982	3.3808822654451385	0.13355532471020345	1	0	3	3	1.0419375167087475	correct_baseline
2498027	2004	22	11036	20	405	0.7311794610827892	3.694949299847363	0.1446903220922147	1	0	3	3	1.0405160924273262	correct_baseline
2498027	2005	31	12611	29	424	0.7930748891658764	4.028460737725798	0.15613104378436632	1	-1	2	2	1.0347915569181823	correct_baseline
2498027	2006	26	13496	23	429	0.8535515137570235	4.36246714530083	0.16700416584722871	1	-1	2	2	1.025101684350731	correct_baseline
2498027	2007	29	17270	27	449	0.9074197118967412	4.671005818321182	0.17628120485508383	1	-1	2	2	1.011794301908233	correct_baseline
2498027	2008	40	25633	38	484	0.9487597612297133	4.9221135920308905	0.18287775519566135	0	-1	-1	0	0.9951959109119479	correct_baseline
2498027	2009	62	39833	56	494	0.9716077232553364	5.080983271680218	0.18579505529000537	0	-1	-1	0	0.97556878715698	correct_baseline
2498027	2010	89	47151	78	494	0.9709034147469611	5.115369362042631	0.18427866573273138	0	-1	-1	0	0.9530493821753973	correct_baseline
2498027	2011	82	65929	71	494	0.9435202169828684	5.002443039291999	0.17795912774279068	-1	-1	-4	0	0.9275878963082704	correct_baseline
2498027	2012	60	74150	54	494	0.8891058373206133	4.735300135590028	0.16693961677660163	-1	-1	-4	0	0.8989943667954367	correct_baseline
2498027	2013	73	93541	63	494	0.8104549216229454	4.3268007456582795	0.15180666238027177	-1	-1	-4	0	0.867262928063698	correct_baseline
2498027	2014	65	115040	57	493	0.7132381669299681	3.808881003470962	0.13355856544272307	-1	-1	-4	0	0.8329875332485253	correct_baseline
2498027	2015	76	126564	63	494	0.6051048801224979	3.2269719657835556	0.11346609757706884	-1	-1	-4	0	0.7972644164619572	correct_baseline
2498027	2016	38	166066	37	494	0.4943814974214325	2.6310634638076666	0.09289516135005887	-1	-1	-4	0	0.7612005244742605	correct_baseline
2498027	2017	15	113549	15	493	0.38871652174665283	2.0662678559988503	0.07312727333009438	-1	-1	-4	0	0.7256240388853654	correct_baseline
2498027	2018	17	116521	17	494	0.29401707417944256	1.565757392970112	0.0552103667510449	-1	-1	-4	0	0.6910597345620618	correct_baseline
2498027	2019	0	1609	0	236	0.21389452478696233	1.147730996860713	0.0398620128400982	-1	-1	-4	0	0.6577939959530547	correct_baseline
2498027	2020	0	19	0	2	0.14965334564077107	0.8163657787361338	0.02743393273557953	-1	-1	-4	0	0.6259465206664038	correct_baseline
2469188	1962	1	1	1	1									
2469188	1963	0	0	0	0									
2469188	1964	0	1	0	1									
2469188	1965	0	1	0	1									
2469188	1966	1	1	1	1									
2469188	1967	0	3	0	3									
2469188	1968	3	1	3	1									
2469188	1969	0	0	0	0									
2469188	1970	0	0	0	0									
2469188	1971	1	0	1	0									
2469188	1972	0	0	0	0									
2469188	1973	0	0	0	0									
2469188	1974	0	0	0	0									
2469188	1975	0	0	0	0									
2469188	1976	0	0	0	0									
2469188	1977	0	0	0	0									
2469188	1978	0	0	0	0									
2469188	1979	0	0	0	0									
2469188	1980	0	0	0	0									
2469188	1981	0	0	0	0									
2469188	1982	0	0	0	0									
2469188	1983	0	0	0	0									
2469188	1984	0	0	0	0									
2469188	1985	0	0	0	0									
2469188	1986	0	0	0	0									
2469188	1987	0	1	0	1									
2469188	1988	0	0	0	0									
2469188	1989	0	0	0	0									
2469188	1990	0	0	0	0									
2469188	1991	0	0	0	0									
2469188	1992	0	0	0	0									
2469188	1993	0	0	0	0									
2469188	1994	1	0	1	0									
2469188	1995	0	0	0	0									
2469188	1996	1	0	1	0									
2469188	1997	1	0	1	0									
2469188	1998	7	0	4	0									
2469188	1999	15	0	6	0									
2469188	2000	5	0	4	0									
2469188	2001	0	0	0	0									
2469188	2002	7	0	6	0									
2469188	2003	7	1	7	1									
2469188	2004	6	0	5	0									
2469188	2005	7	0	7	0									
2469188	2006	3	0	3	0									
2469188	2007	16	0	8	0									
2469188	2008	25	0	21	0									
2469188	2009	22	1	19	1									
2469188	2010	43	0	31	0									
2469188	2011	95	0	46	0									
2469188	2012	110	0	61	0									
2469188	2013	61	0	43	0									
2469188	2014	145	1	80	1									
2469188	2015	229	3	90	2									
2469188	2016	255	0	68	0									
2469188	2017	115	2	55	2									
2469188	2018	218	1	59	1									
2469188	2019	7	2	7	2									
2469188	2020	0	0	0	0									
3003709	1972	1	329	1	5									
3003709	1973	0	64	0	8									
3003709	1974	0	104	0	9									
3003709	1975	0	83	0	5									
3003709	1976	0	3	0	3									
3003709	1977	0	45	0	5									
3003709	1978	0	189	0	9									
3003709	1979	0	48	0	9									
3003709	1980	0	40	0	8									
