taxonKey	year	em_status	dr_1	dr_3	dr_4	dr_8
2474936	2016	1	FALSE	FALSE	FALSE	FALSE
2474944	2016	0	FALSE	FALSE	TRUE	FALSE
2475648	2016	2	FALSE	TRUE	FALSE	FALSE
2476041	2016	1	FALSE	FALSE	FALSE	FALSE
2479226	2016	3	FALSE	TRUE	FALSE	TRUE
2479311	2016	1	FALSE	FALSE	FALSE	FALSE
2479320	2016	1	FALSE	FALSE	FALSE	FALSE
2479329	2016	1	FALSE	FALSE	FALSE	FALSE
2479407	2016	3	FALSE	TRUE	FALSE	TRUE
2479544	2016	2	FALSE	TRUE	FALSE	FALSE
2479553	2016	1	FALSE	FALSE	FALSE	FALSE
2479555	2016	0	FALSE	FALSE	TRUE	FALSE
2479612	2016	0	FALSE	FALSE	TRUE	FALSE
2479666	2016	1	FALSE	FALSE	FALSE	FALSE
2479686	2016	1	FALSE	FALSE	FALSE	TRUE
2479798	2016	2	FALSE	TRUE	FALSE	FALSE
2479955	2016	0	FALSE	FALSE	TRUE	FALSE
2479964	2016	2	FALSE	TRUE	FALSE	FALSE
2479977	2016	2	FALSE	TRUE	FALSE	FALSE
2480075	2016	1	FALSE	FALSE	FALSE	FALSE
2480089	2016	2	FALSE	TRUE	FALSE	FALSE
2480102	2016	1	FALSE	FALSE	FALSE	FALSE
2480181	2016	2	FALSE	TRUE	FALSE	FALSE
2480350	2016	2	FALSE	TRUE	FALSE	FALSE
2480352	2016	2	FALSE	TRUE	FALSE	FALSE
2480410	2016	3	FALSE	TRUE	FALSE	TRUE
2480445	2016	0	FALSE	FALSE	TRUE	FALSE
2480446	2016	3	FALSE	TRUE	FALSE	TRUE
2480514	2016	0	FALSE	FALSE	TRUE	FALSE
2480542	2016	1	FALSE	FALSE	FALSE	FALSE
2480568	2016	0	FALSE	FALSE	TRUE	FALSE
2480762	2016	0	FALSE	FALSE	TRUE	FALSE
2480764	2016	2	FALSE	TRUE	FALSE	FALSE
2480766	2016	1	FALSE	FALSE	FALSE	FALSE
2480770	2016	1	FALSE	FALSE	FALSE	FALSE
2480772	2016	1	FALSE	FALSE	FALSE	FALSE
2480786	2016	1	FALSE	FALSE	FALSE	FALSE
2480800	2016	1	FALSE	FALSE	FALSE	FALSE
2480897	2016	1	FALSE	FALSE	FALSE	FALSE
2480985	2016	2	FALSE	TRUE	FALSE	FALSE
2481034	2016	1	FALSE	FALSE	FALSE	FALSE
2481092	2016	3	FALSE	TRUE	FALSE	TRUE
2481104	2016	0	FALSE	FALSE	TRUE	FALSE
2481110	2016	2	FALSE	TRUE	FALSE	FALSE
2481936	2016	0	FALSE	FALSE	TRUE	FALSE
2482478	2016	1	FALSE	FALSE	FALSE	FALSE
2482519	2016	2	FALSE	TRUE	FALSE	FALSE
2484103	2016	0	FALSE	FALSE	TRUE	FALSE
2484133	2016	0	FALSE	FALSE	TRUE	FALSE
2484155	2016	1	FALSE	FALSE	FALSE	FALSE
2484608	2016	1	FALSE	FALSE	FALSE	FALSE
2484628	2016	0	FALSE	FALSE	TRUE	FALSE
2486131	2016	0	FALSE	FALSE	TRUE	FALSE
2486132	2016	1	FALSE	FALSE	FALSE	FALSE
2486147	2016	1	TRUE	FALSE	FALSE	TRUE
2486151	2016	0	FALSE	FALSE	TRUE	FALSE
2489004	2016	3	FALSE	TRUE	FALSE	TRUE
2489005	2016	2	FALSE	TRUE	FALSE	FALSE
2489010	2016	1	FALSE	FALSE	FALSE	FALSE
2489071	2016	0	FALSE	FALSE	TRUE	FALSE
2489075	2016	1	FALSE	FALSE	FALSE	FALSE
2489080	2016	3	FALSE	TRUE	FALSE	TRUE
2489362	2016	0	FALSE	FALSE	TRUE	FALSE
2490384	2016	1	FALSE	FALSE	FALSE	FALSE
2490789	2016	0	FALSE	FALSE	TRUE	FALSE
2492081	2016	1	FALSE	FALSE	FALSE	FALSE
2492196	2016	0	FALSE	FALSE	TRUE	FALSE
2493447	2016	0	FALSE	FALSE	TRUE	FALSE
2493598	2016	1	TRUE	FALSE	FALSE	TRUE
2493633	2016	2	FALSE	TRUE	FALSE	FALSE
2493660	2016	2	FALSE	TRUE	FALSE	FALSE
2493697	2016	0	FALSE	FALSE	TRUE	FALSE
2493698	2016	2	FALSE	TRUE	FALSE	FALSE
2493739	2016	1	FALSE	FALSE	FALSE	FALSE
2494066	2016	0	FALSE	FALSE	TRUE	FALSE
2494070	2016	0	FALSE	FALSE	TRUE	FALSE
2494086	2016	1	FALSE	FALSE	FALSE	FALSE
2494088	2016	1	FALSE	FALSE	FALSE	FALSE
2494097	2016	2	FALSE	TRUE	FALSE	FALSE
2494303	2016	2	FALSE	TRUE	FALSE	FALSE
2494408	2016	0	FALSE	FALSE	TRUE	FALSE
2494514	2016	0	FALSE	FALSE	TRUE	FALSE
2494536	2016	0	FALSE	FALSE	TRUE	FALSE
2494787	2016	0	FALSE	FALSE	TRUE	FALSE
2495134	2016	1	TRUE	FALSE	FALSE	TRUE
2495190	2016	1	FALSE	FALSE	FALSE	TRUE
2495342	2016	0	FALSE	FALSE	TRUE	FALSE
2495414	2016	3	FALSE	TRUE	FALSE	TRUE
2495494	2016	3	FALSE	TRUE	FALSE	TRUE
2495659	2016	1	FALSE	FALSE	FALSE	FALSE
2495688	2016	2	FALSE	TRUE	FALSE	FALSE
2495691	2016	1	FALSE	FALSE	FALSE	FALSE
2495699	2016	1	TRUE	FALSE	FALSE	TRUE
2497798	2016	0	FALSE	FALSE	TRUE	FALSE
2498001	2016	2	FALSE	TRUE	FALSE	FALSE
2498007	2016	2	FALSE	TRUE	FALSE	FALSE
2498010	2016	2	FALSE	TRUE	FALSE	FALSE
2498011	2016	1	FALSE	FALSE	FALSE	FALSE
2498027	2016	2	FALSE	TRUE	FALSE	FALSE
2498034	2016	2	FALSE	TRUE	FALSE	FALSE
2498035	2016	3	FALSE	TRUE	FALSE	TRUE
2498036	2016	3	FALSE	TRUE	FALSE	TRUE
2498046	2016	2	FALSE	TRUE	FALSE	FALSE
2498054	2016	1	TRUE	FALSE	FALSE	TRUE
2498064	2016	1	FALSE	FALSE	FALSE	FALSE
2498065	2016	1	FALSE	FALSE	FALSE	FALSE
2498084	2016	1	FALSE	FALSE	FALSE	FALSE
2498090	2016	2	FALSE	TRUE	FALSE	FALSE
2498094	2016	1	FALSE	FALSE	FALSE	FALSE
2498096	2016	0	FALSE	FALSE	TRUE	FALSE
2498097	2016	0	FALSE	FALSE	TRUE	FALSE
2498107	2016	1	FALSE	FALSE	FALSE	FALSE
2498108	2016	1	FALSE	FALSE	FALSE	FALSE
2498110	2016	2	FALSE	TRUE	FALSE	FALSE
2498114	2016	1	FALSE	FALSE	FALSE	FALSE
2498139	2016	2	FALSE	TRUE	FALSE	FALSE
2498145	2016	1	FALSE	FALSE	FALSE	FALSE
2498154	2016	1	FALSE	FALSE	FALSE	FALSE
2498156	2016	3	FALSE	TRUE	FALSE	TRUE
2498160	2016	1	FALSE	FALSE	FALSE	FALSE
2498162	2016	2	FALSE	TRUE	FALSE	FALSE
2498165	2016	2	FALSE	TRUE	FALSE	FALSE
2498181	2016	2	FALSE	TRUE	FALSE	FALSE
2498252	2016	3	FALSE	TRUE	FALSE	TRUE
2498288	2016	0	FALSE	FALSE	TRUE	FALSE
2498305	2016	2	FALSE	TRUE	FALSE	FALSE
2498313	2016	2	FALSE	TRUE	FALSE	FALSE
2498329	2016	1	FALSE	FALSE	FALSE	FALSE
2498335	2016	1	FALSE	FALSE	FALSE	FALSE
2498344	2016	2	FALSE	TRUE	FALSE	FALSE
2498345	2016	0	FALSE	FALSE	TRUE	FALSE
2498380	2016	1	FALSE	FALSE	FALSE	FALSE
2498384	2016	2	FALSE	TRUE	FALSE	FALSE
2498387	2016	2	FALSE	TRUE	FALSE	FALSE
2498388	2016	3	FALSE	TRUE	FALSE	TRUE
2498390	2016	1	FALSE	FALSE	FALSE	FALSE
2498393	2016	2	FALSE	TRUE	FALSE	FALSE
2498396	2016	3	FALSE	TRUE	FALSE	TRUE
2498398	2016	1	FALSE	FALSE	FALSE	FALSE
2498402	2016	2	FALSE	TRUE	FALSE	FALSE
2498405	2016	0	FALSE	FALSE	TRUE	FALSE
2498408	2016	1	FALSE	FALSE	FALSE	FALSE
2498411	2016	2	FALSE	TRUE	FALSE	FALSE
2501248	2016	3	FALSE	TRUE	FALSE	TRUE
2514972	2016	0	FALSE	FALSE	TRUE	FALSE
2516075	2016	0	FALSE	FALSE	TRUE	FALSE
2516809	2016	0	FALSE	FALSE	TRUE	FALSE
2537743	2016	0	FALSE	FALSE	TRUE	FALSE
2650827	2016	2	FALSE	TRUE	FALSE	FALSE
2650829	2016	3	FALSE	TRUE	FALSE	TRUE
2650944	2016	0	FALSE	FALSE	TRUE	FALSE
2651816	2016	2	FALSE	TRUE	FALSE	FALSE
2651843	2016	1	TRUE	FALSE	FALSE	TRUE
2683866	2016	2	FALSE	TRUE	FALSE	FALSE
2683894	2016	1	FALSE	FALSE	FALSE	FALSE
2684171	2016	2	FALSE	TRUE	FALSE	FALSE
2684178	2016	3	FALSE	TRUE	FALSE	TRUE
2684191	2016	3	FALSE	TRUE	FALSE	TRUE
2684984	2016	3	FALSE	TRUE	FALSE	TRUE
2685361	2016	3	FALSE	TRUE	FALSE	TRUE
2685484	2016	3	FALSE	TRUE	FALSE	TRUE
2685552	2016	3	FALSE	TRUE	FALSE	TRUE
2685796	2016	3	FALSE	TRUE	FALSE	TRUE
2686157	2016	3	FALSE	TRUE	FALSE	TRUE
2686212	2016	3	FALSE	TRUE	FALSE	TRUE
2687182	2016	3	FALSE	TRUE	FALSE	TRUE
2687210	2016	2	FALSE	TRUE	FALSE	FALSE
2687885	2016	3	FALSE	TRUE	FALSE	TRUE
2687948	2016	0	FALSE	FALSE	TRUE	FALSE
2700768	2016	1	FALSE	FALSE	FALSE	TRUE
2701578	2016	1	FALSE	FALSE	FALSE	FALSE
2701612	2016	1	FALSE	FALSE	FALSE	FALSE
2701649	2016	1	TRUE	FALSE	FALSE	TRUE
2701986	2016	2	FALSE	TRUE	FALSE	FALSE
2702544	2016	0	FALSE	FALSE	TRUE	FALSE
2702820	2016	1	TRUE	FALSE	FALSE	TRUE
2702822	2016	1	FALSE	FALSE	FALSE	FALSE
2703041	2016	2	FALSE	TRUE	FALSE	FALSE
2703231	2016	1	FALSE	FALSE	FALSE	FALSE
2703240	2016	0	FALSE	FALSE	TRUE	FALSE
2703346	2016	3	FALSE	TRUE	FALSE	TRUE
2704194	2016	1	TRUE	FALSE	FALSE	TRUE
2704523	2016	3	FALSE	TRUE	FALSE	TRUE
2705090	2016	2	FALSE	TRUE	FALSE	FALSE
2705512	2016	1	FALSE	FALSE	FALSE	FALSE
2705587	2016	0	FALSE	FALSE	TRUE	FALSE
2705622	2016	0	FALSE	FALSE	TRUE	FALSE
2705857	2016	0	FALSE	FALSE	TRUE	FALSE
2705932	2016	0	FALSE	FALSE	TRUE	FALSE
